pickup_borough,pickup_zone,dropoff_borough,dropoff_zone,total_trips,total_revenue,average_total_amount,average_trip_distance,average_trip_duration,average_revenue_per_mile
Manhattan,Midtown North,Manhattan,East Harlem North,240,6896.74,28.736416666666667,3.762625,18.86125,7.732751596218439
Manhattan,Lincoln Square West,Manhattan,West Village,240,7244.94,30.18725,3.6383750000000004,20.027083333333334,9.401373035137318
Manhattan,Flatiron,Manhattan,Yorkville East,240,8365.53,34.856375,4.482875000000001,24.417291666666664,7.8551698753279835
Queens,JFK Airport,Queens,Hillcrest/Pomonok,239,10562.76,44.19564853556486,8.82071129707113,22.605090655509066,5.087620758709438
Manhattan,Meatpacking/West Village West,Manhattan,UN/Turtle Bay South,239,6473.86,27.08728033472803,3.096778242677824,18.11122733612273,8.986895825221534
Manhattan,Battery Park City,Manhattan,Greenwich Village South,239,5523.95,23.11276150627615,2.2020502092050207,13.659274755927475,11.063308141013678
Manhattan,SoHo,Manhattan,Two Bridges/Seward Park,239,4532.31,18.96364016736402,1.443347280334728,11.488005578800557,13.72664046354607
Manhattan,UN/Turtle Bay South,Manhattan,Central Park,238,5868.59,24.65794117647059,2.31718487394958,17.099789915966387,11.254082765874637
Manhattan,Central Park,Manhattan,TriBeCa/Civic Center,237,10257.76,43.28168776371308,6.252025316455696,28.897679324894515,7.196589857014869
Manhattan,Midtown Center,Manhattan,Central Harlem North,237,8218.5,34.677215189873415,4.9495780590717295,21.96293952180028,7.087865979613628
Manhattan,Financial District North,Manhattan,Union Sq,237,7310.28,30.84506329113924,3.836835443037975,19.40801687763713,8.343277511375966
Manhattan,Lenox Hill West,Manhattan,Stuy Town/Peter Cooper Village,236,5825.33,24.683601694915254,3.034661016949152,13.266031073446328,8.254251228553684
Manhattan,Hudson Sq,Manhattan,SoHo,236,3261.35,13.81927966101695,0.6084745762711864,5.735734463276836,28.11741104164672
Queens,JFK Airport,Unknown,Unknown,235,20251.38,86.17608510638298,14.597957446808511,35.24716312056738,221.37621516875404
Manhattan,Manhattan Valley,Manhattan,Washington Heights South,235,5862.34,24.94612765957447,3.950893617021277,15.898723404255318,8.870985937745903
Queens,JFK Airport,Brooklyn,Madison,235,15838.74,67.39889361702127,14.72068085106383,30.65028368794326,4.586170820103506
Manhattan,Lower East Side,Manhattan,Chinatown,235,3716.26,15.813872340425533,0.886,7.194964539007092,21.43444865523053
Manhattan,World Trade Center,Manhattan,Battery Park City,235,3835.89,16.322936170212767,0.8166808510638297,7.03822695035461,34.24759410571953
Manhattan,West Chelsea/Hudson Yards,Manhattan,Yorkville East,235,8877.31,37.775787234042554,4.844978723404255,26.36744680851064,7.868155875461245
Manhattan,Upper West Side South,Unknown,Unknown,234,4821.52,20.60478632478633,1.8084188034188036,10.931908831908832,17.183721190824187
Manhattan,Battery Park City,Manhattan,Midtown North,234,9434.04,40.31641025641026,5.700641025641026,26.750783475783475,7.15019790003982
Manhattan,Stuy Town/Peter Cooper Village,Manhattan,Murray Hill,233,4042.21,17.34854077253219,1.3614163090128755,9.407796852646639,13.122382224188677
Manhattan,Garment District,Manhattan,Morningside Heights,233,8223.69,35.29480686695279,4.999527896995708,22.5035765379113,7.265926634534879
Manhattan,Midtown South,Manhattan,Alphabet City,233,5409.37,23.21618025751073,2.3983690987124464,14.195064377682403,9.928763877796174
Queens,JFK Airport,Brooklyn,Marine Park/Floyd Bennett Field,233,11886.72,51.015965665236045,11.524978540772533,17.864520743919886,4.428172805689635
Manhattan,Times Sq/Theatre District,Manhattan,East Harlem North,233,7227.08,31.017510729613733,4.4218025751072965,19.405150214592272,7.182181663802492
Manhattan,World Trade Center,Queens,LaGuardia Airport,233,18277.73,78.44519313304721,13.646351931330472,36.09985693848355,5.753317845299742
Manhattan,Financial District South,Manhattan,Battery Park City,232,3700.6,15.950862068965517,1.0426293103448276,7.651508620689656,16.45492155844545
Manhattan,Upper East Side North,Manhattan,Little Italy/NoLiTa,232,9606.29,41.40642241379311,5.839525862068966,29.05998563218391,7.2492081970232505
Manhattan,SoHo,Manhattan,Upper East Side North,232,9211.11,39.70306034482759,5.227844827586207,28.74037356321839,7.725562219384086
Manhattan,Garment District,Manhattan,Financial District North,232,8139.42,35.083706896551725,4.893103448275863,22.717385057471265,7.275213686319306
Manhattan,Lincoln Square East,Manhattan,Little Italy/NoLiTa,231,8665.86,37.514545454545456,4.669090909090909,28.083621933621934,8.957242025591515
Queens,LaGuardia Airport,Queens,Ridgewood,231,11489.01,49.73597402597402,7.692770562770563,24.437229437229437,6.590101268352388
Manhattan,Manhattan Valley,Queens,LaGuardia Airport,231,14069.62,60.90744588744589,9.209696969696969,25.549783549783548,6.642400482679544
Manhattan,Manhattan Valley,Manhattan,Manhattanville,230,3681.47,16.006391304347826,1.8966956521739131,10.039782608695653,8.780787728361842
Manhattan,Gramercy,Manhattan,Central Park,230,6694.31,29.105695652173914,3.3256956521739127,20.300289855072464,9.061097011772384
Manhattan,Times Sq/Theatre District,Manhattan,Washington Heights North,230,11168.19,48.55734782608696,8.577478260869565,24.09623188405797,5.680169628424574
Manhattan,Financial District North,Manhattan,World Trade Center,230,3322.74,14.446695652173911,0.8111304347826087,6.438260869565217,27.99815833819366
Manhattan,Bloomingdale,Manhattan,East Harlem North,230,4007.81,17.425260869565218,1.9066956521739131,12.678188405797101,9.251938630703984
Manhattan,Midtown East,Queens,Sunnyside,230,6390.92,27.786608695652173,3.4137391304347826,17.167463768115944,8.427265804748318
Manhattan,Penn Station/Madison Sq West,EWR,Newark Airport,229,26505.73,115.74554585152838,16.422139737991266,34.64876273653566,7.095476701641389
Manhattan,SoHo,Manhattan,Kips Bay,229,5206.05,22.733842794759827,2.2893886462882094,13.776055312954876,10.053869140815415
Manhattan,TriBeCa/Civic Center,Manhattan,Yorkville West,229,10534.66,46.00288209606987,7.368078602620087,26.687336244541484,6.3732863302172555
Manhattan,East Village,Brooklyn,Brooklyn Heights,228,7003.08,30.715263157894736,4.0093421052631575,17.585672514619883,7.88106727271953
Manhattan,Hudson Sq,Manhattan,Financial District North,228,4740.93,20.793552631578947,1.9494298245614035,12.007602339181286,11.053912092102532
Queens,JFK Airport,Queens,Glendale,228,10899.17,47.80337719298246,9.481491228070176,26.246637426900588,5.084016861170187
Manhattan,East Harlem South,Manhattan,Sutton Place/Turtle Bay North,228,5729.16,25.127894736842105,2.8176315789473683,16.980263157894736,11.430542514383456
Manhattan,Battery Park City,Manhattan,Gramercy,228,7411.57,32.50688596491228,4.625350877192982,17.577412280701754,9.026491374339445
Manhattan,Midtown North,Manhattan,World Trade Center,228,9129.99,40.04381578947368,6.05719298245614,26.678143274853802,6.8345937875923894
Manhattan,Financial District North,Manhattan,Chinatown,228,3524.88,15.46,0.9678070175438597,8.090716374269006,17.354554779764076
Manhattan,Financial District North,Manhattan,Midtown South,228,7594.37,33.30864035087719,4.563508771929825,20.180336257309943,7.527404545567457
Manhattan,Upper West Side North,Manhattan,Gramercy,227,8335.91,36.7220704845815,4.918370044052864,25.736784140969164,7.589059760600336
Manhattan,East Harlem South,Manhattan,Lincoln Square West,227,5967.15,26.287004405286343,2.914008810572687,17.02217327459618,9.091525050939032
Manhattan,Greenwich Village South,Manhattan,Stuy Town/Peter Cooper Village,227,4418.28,19.463788546255504,1.6592511013215858,10.974669603524228,11.955697286994052
Manhattan,Lincoln Square East,Unknown,Unknown,227,4776.69,21.042687224669603,1.8851982378854626,11.253083700440527,20.634310821873513
Manhattan,West Village,Brooklyn,Park Slope,226,9441.64,41.77716814159292,5.559911504424779,25.95789085545723,7.621965242731936
Queens,Sunnyside,Queens,Sunnyside,226,3737.31,16.536769911504425,0.994424778761062,5.864749262536874,161.25223739514217
Manhattan,Upper East Side South,Manhattan,Stuy Town/Peter Cooper Village,226,6132.65,27.135619469026548,3.2165929203539827,17.23414454277286,8.540307706051443
Manhattan,Murray Hill,Unknown,Unknown,226,5489.06,24.28787610619469,1.7923451327433628,12.038126843657817,117.23461463680415
Manhattan,Upper East Side North,Manhattan,Washington Heights South,226,8637.41,38.218628318584074,5.951946902654868,22.164085545722713,6.456322444333689
Queens,LaGuardia Airport,Brooklyn,South Williamsburg,225,10778.52,47.90453333333333,8.249244444444445,22.988444444444443,5.8274816094086725
Manhattan,Little Italy/NoLiTa,Manhattan,Lincoln Square East,225,8247.45,36.65533333333334,4.684666666666667,26.893037037037036,7.885288770883658
Manhattan,Upper West Side North,Manhattan,West Village,225,8422.31,37.432488888888884,5.047955555555555,24.660740740740742,7.563822927601472
Manhattan,Yorkville West,Manhattan,Greenwich Village North,225,7727.41,34.34404444444444,4.667111111111111,22.773185185185184,7.4106175277441295
Manhattan,UN/Turtle Bay South,Manhattan,East Harlem South,225,5931.67,26.36297777777778,3.2568888888888887,16.686962962962962,8.22882805096565
Manhattan,Meatpacking/West Village West,Manhattan,Lincoln Square West,224,6263.98,27.964196428571427,3.448482142857143,17.070386904761907,8.19722770923231
